words,good_probs,Length,Thresh,Flag
ghoda,0.084760606,5,0.05409819,FALSE
medatiya,0.084760837,8,0.05409819,FALSE
ngaar,0.084764888,5,0.05409819,FALSE
omkara,0.084768912,6,0.05409819,FALSE
mahalaxmipuram,0.08476915,14,0.05409819,FALSE
yuvanshika,0.084769779,10,0.05409819,FALSE
creda,0.084772786,5,0.05409819,FALSE
iyengars,0.084775729,8,0.05409819,FALSE
lashmipuram,0.084776982,11,0.05409819,FALSE
chengalpattu,0.084779998,12,0.05409819,FALSE
orchid,0.084780115,6,0.05409819,FALSE
dakshinpuri,0.084781006,11,0.05409819,FALSE
bullet,0.084781895,6,0.05409819,FALSE
sangita,0.084782402,7,0.05409819,FALSE
nagashettyhalli,0.08478796,15,0.05409819,FALSE
subhiksha,0.084792616,9,0.05409819,FALSE
anthem,0.084793603,6,0.05409819,FALSE
dollors,0.08479377,7,0.05409819,FALSE
vatsalabai,0.084797653,10,0.05409819,FALSE
habee,0.084799246,5,0.05409819,FALSE
individual,0.084801942,10,0.05409819,FALSE
mungekar,0.084807566,8,0.05409819,FALSE
kamakoti,0.084809781,8,0.05409819,FALSE
chaupal,0.08481935,7,0.05409819,FALSE
think,0.084819933,5,0.05409819,FALSE
kknagar,0.08482144,7,0.05409819,FALSE
nahir,0.084823178,5,0.05409819,FALSE
colonygolden,0.084831336,12,0.05409819,FALSE
meghvarsha,0.08483429,10,0.05409819,FALSE
sadullakhan,0.0848413,11,0.05409819,FALSE
krinss,0.084850315,6,0.05409819,FALSE
rajnager,0.084851067,8,0.05409819,FALSE
sudhamnagar,0.084854716,11,0.05409819,FALSE
ghmeerabagh,0.084855721,11,0.05409819,FALSE
chhatrapati,0.08486076,11,0.05409819,FALSE
ftower,0.08486117,6,0.05409819,FALSE
aswani,0.084867506,6,0.05409819,FALSE
dhristi,0.084884703,7,0.05409819,FALSE
parvathy,0.08488588,8,0.05409819,FALSE
shruthihouse,0.084888025,12,0.05409819,FALSE
umaishaan,0.084890148,9,0.05409819,FALSE
punekar,0.084891093,7,0.05409819,FALSE
ushus,0.084891369,5,0.05409819,FALSE
gajawada,0.084892936,8,0.05409819,FALSE
stonehenge,0.084894643,10,0.05409819,FALSE
blockembassy,0.084897058,12,0.05409819,FALSE
songh,0.08490484,5,0.05409819,FALSE
deepthisrinagar,0.084913209,15,0.05409819,FALSE
bahwan,0.084918623,6,0.05409819,FALSE
bescome,0.084919837,7,0.05409819,FALSE
carman,0.08492509,6,0.05409819,FALSE
majowada,0.084928989,8,0.05409819,FALSE
anupam,0.084929776,6,0.05409819,FALSE
devarachikkanhalli,0.084933375,18,0.05409819,FALSE
nivedita,0.084938415,8,0.05409819,FALSE
amruthahallith,0.084939629,14,0.05409819,FALSE
pratibha,0.084940919,8,0.05409819,FALSE
kashibai,0.084941701,8,0.05409819,FALSE
lakeville,0.084944476,9,0.05409819,FALSE
military,0.084946448,8,0.05409819,FALSE
garhi,0.084947638,5,0.05409819,FALSE
preschool,0.084951176,9,0.05409819,FALSE
selvakumar,0.084952688,10,0.05409819,FALSE
provisional,0.084955956,11,0.05409819,FALSE
emeraldblockgolden,0.084961189,18,0.05409819,FALSE
madduri,0.084963095,7,0.05409819,FALSE
ecocity,0.084964031,7,0.05409819,FALSE
arumugan,0.084964251,8,0.05409819,FALSE
kovida,0.084967211,6,0.05409819,FALSE
shymala,0.084970874,7,0.05409819,FALSE
suncityindirapuram,0.084973891,18,0.05409819,FALSE
aasthaalavioappartment,0.084974217,22,0.05409819,FALSE
alkapur,0.084979113,7,0.05409819,FALSE
streetmylapore,0.084981192,14,0.05409819,FALSE
charanjibi,0.084984163,10,0.05409819,FALSE
pilanji,0.084992712,7,0.05409819,FALSE
whagoli,0.084995851,7,0.05409819,FALSE
mootaikaran,0.084997778,11,0.05409819,FALSE
vayuputra,0.085004648,9,0.05409819,FALSE
samhitha,0.085004762,8,0.05409819,FALSE
somsundarpalaya,0.085005639,15,0.05409819,FALSE
bikasipura,0.085006884,10,0.05409819,FALSE
kripa,0.085009105,5,0.05409819,FALSE
doddakanali,0.085010757,11,0.05409819,FALSE
shaym,0.085012638,5,0.05409819,FALSE
pronce,0.08501278,6,0.05409819,FALSE
fiorenza,0.085018463,8,0.05409819,FALSE
foundationsaishwaryam,0.085023463,21,0.05409819,FALSE
palacec,0.085025881,7,0.05409819,FALSE
vattika,0.085028421,7,0.05409819,FALSE
nilayammig,0.085034375,10,0.05409819,FALSE
guarden,0.085034597,7,0.05409819,FALSE
keshanf,0.085038142,7,0.05409819,FALSE
cancer,0.085039595,6,0.05409819,FALSE
padma,0.085042271,5,0.05409819,FALSE
aashiyana,0.085042927,9,0.05409819,FALSE
chaterjee,0.085043618,9,0.05409819,FALSE
subbanapalya,0.085047092,12,0.05409819,FALSE
regentshiprasuncity,0.085049309,19,0.05409819,FALSE
panscheel,0.085049715,9,0.05409819,FALSE
sarvat,0.085050684,6,0.05409819,FALSE
bapubhai,0.085051525,8,0.05409819,FALSE
bindaji,0.085054536,7,0.05409819,FALSE
bayviewhiranandhani,0.085054928,19,0.05409819,FALSE
sreevaram,0.085058853,9,0.05409819,FALSE
silverdale,0.085064651,10,0.05409819,FALSE
rattan,0.085067113,6,0.05409819,FALSE
bhaswini,0.085068668,8,0.05409819,FALSE
pyari,0.085069512,5,0.05409819,FALSE
chhalera,0.08507197,8,0.05409819,FALSE
layoutchocolate,0.085074796,15,0.05409819,FALSE
phasea,0.085074874,6,0.05409819,FALSE
colonykapra,0.085077712,11,0.05409819,FALSE
swapnadhara,0.085087517,11,0.05409819,FALSE
roadpillanagarden,0.085087922,17,0.05409819,FALSE
shenbagapoo,0.085090438,11,0.05409819,FALSE
story,0.08509203,5,0.05409819,FALSE
jawhar,0.085092451,6,0.05409819,FALSE
groves,0.085095837,6,0.05409819,FALSE
mirabella,0.085097314,9,0.05409819,FALSE
srinivasa,0.085108595,9,0.05409819,FALSE
kasanvahalli,0.085112241,12,0.05409819,FALSE
mhadha,0.085113151,6,0.05409819,FALSE
mvillagemamura,0.085113964,14,0.05409819,FALSE
residencyraj,0.085115531,12,0.05409819,FALSE
hussaina,0.08511699,8,0.05409819,FALSE
patilwadi,0.085118841,9,0.05409819,FALSE
ishta,0.085120491,5,0.05409819,FALSE
alleybanshankari,0.085120776,16,0.05409819,FALSE
thusti,0.085123495,6,0.05409819,FALSE
vidhaata,0.085125308,8,0.05409819,FALSE
mundwa,0.085126308,6,0.05409819,FALSE
sevens,0.085126621,6,0.05409819,FALSE
rosalia,0.085128025,7,0.05409819,FALSE
vermont,0.085128724,7,0.05409819,FALSE
apartmentnot,0.085132313,12,0.05409819,FALSE
shivams,0.085139216,7,0.05409819,FALSE
guldasta,0.085142223,8,0.05409819,FALSE
apprt,0.085142336,5,0.05409819,FALSE
woodstock,0.085143645,9,0.05409819,FALSE
bazaria,0.085145804,7,0.05409819,FALSE
jiwan,0.085145914,5,0.05409819,FALSE
thakurwadi,0.085146236,10,0.05409819,FALSE
ardour,0.085162189,6,0.05409819,FALSE
chilukuri,0.085162336,9,0.05409819,FALSE
sitaramao,0.085175898,9,0.05409819,FALSE
patidaar,0.085176407,8,0.05409819,FALSE
kasarvadoli,0.085179769,11,0.05409819,FALSE
extenstion,0.085194371,10,0.05409819,FALSE
sharmik,0.085197427,7,0.05409819,FALSE
enclavepitampura,0.085197867,16,0.05409819,FALSE
morland,0.085202426,7,0.05409819,FALSE
kankurgachi,0.085202981,11,0.05409819,FALSE
gaurav,0.085205532,6,0.05409819,FALSE
dahiya,0.085205678,6,0.05409819,FALSE
rasool,0.085212584,6,0.05409819,FALSE
roopam,0.085214492,6,0.05409819,FALSE
rushabh,0.085217252,7,0.05409819,FALSE
annasalai,0.085220546,9,0.05409819,FALSE
garrisson,0.085224143,9,0.05409819,FALSE
parsigutta,0.085230652,10,0.05409819,FALSE
streetmaimoon,0.085239597,13,0.05409819,FALSE
compond,0.08523992,7,0.05409819,FALSE
saadhana,0.085240847,8,0.05409819,FALSE
dipesh,0.085247453,6,0.05409819,FALSE
walls,0.085272927,5,0.05409819,FALSE
neelam,0.085273763,6,0.05409819,FALSE
spring,0.085279459,6,0.05409819,FALSE
rajayoga,0.085281644,8,0.05409819,FALSE
bheema,0.085282682,6,0.05409819,FALSE
petal,0.085285722,5,0.05409819,FALSE
bhuvana,0.085285928,7,0.05409819,FALSE
jayaaching,0.085289059,10,0.05409819,FALSE
clove,0.085293192,5,0.05409819,FALSE
shabri,0.085294368,6,0.05409819,FALSE
buildingbalaji,0.085295549,14,0.05409819,FALSE
anvitha,0.085305526,7,0.05409819,FALSE
pleasanton,0.085307164,10,0.05409819,FALSE
belevedere,0.085308012,10,0.05409819,FALSE
towerundefined,0.085309964,14,0.05409819,FALSE
hemmana,0.085310502,7,0.05409819,FALSE
balewadi,0.08531057,8,0.05409819,FALSE
manzil,0.085310621,6,0.05409819,FALSE
dongripada,0.085321917,10,0.05409819,FALSE
asian,0.085324363,5,0.05409819,FALSE
padmavati,0.085329824,9,0.05409819,FALSE
nblock,0.085331721,6,0.05409819,FALSE
gorai,0.085335233,5,0.05409819,FALSE
riddhis,0.085346822,7,0.05409819,FALSE
briyani,0.085353671,7,0.05409819,FALSE
vanaz,0.085359675,5,0.05409819,FALSE
nagarmunekolala,0.085370422,15,0.05409819,FALSE
emerarld,0.085371675,8,0.05409819,FALSE
ninjas,0.085372069,6,0.05409819,FALSE
trivik,0.085373876,6,0.05409819,FALSE
sahithya,0.085384568,8,0.05409819,FALSE
distributors,0.085389205,12,0.05409819,FALSE
udhyan,0.085391679,6,0.05409819,FALSE
recedency,0.085392922,9,0.05409819,FALSE
trumurti,0.085411511,8,0.05409819,FALSE
grounds,0.085412409,7,0.05409819,FALSE
rajabali,0.085427475,8,0.05409819,FALSE
lohiya,0.085436032,6,0.05409819,FALSE
gudes,0.085439044,5,0.05409819,FALSE
bouiganvilla,0.085440751,12,0.05409819,FALSE
nagarbanerpune,0.085450005,14,0.05409819,FALSE
rblockdilshad,0.085450304,13,0.05409819,FALSE
chennainear,0.085452267,11,0.05409819,FALSE
zainab,0.085453978,6,0.05409819,FALSE
shreya,0.0854545,6,0.05409819,FALSE
maana,0.085456276,5,0.05409819,FALSE
villaapr,0.085456387,8,0.05409819,FALSE
enayet,0.085457978,6,0.05409819,FALSE
murugesapuram,0.085458986,13,0.05409819,FALSE
vasihnavi,0.085459216,9,0.05409819,FALSE
rabindrapally,0.085461432,13,0.05409819,FALSE
tranquill,0.085462194,9,0.05409819,FALSE
ganguly,0.085468074,7,0.05409819,FALSE
ekatmata,0.085468433,8,0.05409819,FALSE
ajnana,0.085471857,6,0.05409819,FALSE
nanjjappa,0.085474998,9,0.05409819,FALSE
devanampattu,0.085479374,12,0.05409819,FALSE
plazaground,0.08548083,11,0.05409819,FALSE
avison,0.085484505,6,0.05409819,FALSE
komedan,0.085488267,7,0.05409819,FALSE
geetas,0.085493919,6,0.05409819,FALSE
avasantvihar,0.085498141,12,0.05409819,FALSE
puskar,0.085503508,6,0.05409819,FALSE
sahridaya,0.085507161,9,0.05409819,FALSE
munniswamappa,0.085509125,13,0.05409819,FALSE
ashokaneel,0.085510556,10,0.05409819,FALSE
chikkabidarakallu,0.085516856,17,0.05409819,FALSE
mullapude,0.085518034,9,0.05409819,FALSE
bextension,0.085526901,10,0.05409819,FALSE
manjaly,0.085528202,7,0.05409819,FALSE
asset,0.085531076,5,0.05409819,FALSE
paigah,0.085534569,6,0.05409819,FALSE
jeejamata,0.085535529,9,0.05409819,FALSE
mulla,0.085541351,5,0.05409819,FALSE
sunderbans,0.085545634,10,0.05409819,FALSE
rosellia,0.085552096,8,0.05409819,FALSE
entry,0.085558055,5,0.05409819,FALSE
roadpragahinagar,0.085561058,16,0.05409819,FALSE
templar,0.085570337,7,0.05409819,FALSE
pranneth,0.085573431,8,0.05409819,FALSE
belle,0.08557371,5,0.05409819,FALSE
harbour,0.085577635,7,0.05409819,FALSE
hinglay,0.085577838,7,0.05409819,FALSE
nailayyam,0.085582981,9,0.05409819,FALSE
kanku,0.085583572,5,0.05409819,FALSE
gatti,0.085587649,5,0.05409819,FALSE
progressives,0.085590055,12,0.05409819,FALSE
parcel,0.085592295,6,0.05409819,FALSE
munikrishnappa,0.085593393,14,0.05409819,FALSE
nilakh,0.085595453,6,0.05409819,FALSE
amarsons,0.085608889,8,0.05409819,FALSE
manhatthan,0.0856106,10,0.05409819,FALSE
versova,0.085619132,7,0.05409819,FALSE
kempanna,0.085622733,8,0.05409819,FALSE
boganahalli,0.085622789,11,0.05409819,FALSE
peestige,0.085625422,8,0.05409819,FALSE
ramvilla,0.085629259,8,0.05409819,FALSE
bhagyamma,0.085631233,9,0.05409819,FALSE
sridham,0.085631604,7,0.05409819,FALSE
chattarpur,0.0856336,10,0.05409819,FALSE
haridevpur,0.085633839,10,0.05409819,FALSE
sudar,0.085635228,5,0.05409819,FALSE
badminton,0.085636983,9,0.05409819,FALSE
dadri,0.08564429,5,0.05409819,FALSE
heart,0.085644351,5,0.05409819,FALSE
caladia,0.085645325,7,0.05409819,FALSE
layouturban,0.085656216,11,0.05409819,FALSE
bluestone,0.085660358,9,0.05409819,FALSE
engineers,0.085662183,9,0.05409819,FALSE
nagarmalkaj,0.08566731,11,0.05409819,FALSE
sreekhandham,0.085670006,12,0.05409819,FALSE
salaiarumbakkam,0.085672851,15,0.05409819,FALSE
blockacreativehuts,0.08567671,18,0.05409819,FALSE
citadel,0.085676971,7,0.05409819,FALSE
groundfloor,0.08567739,11,0.05409819,FALSE
lavya,0.085686163,5,0.05409819,FALSE
sidhhivinayak,0.085686584,13,0.05409819,FALSE
rudraksha,0.085689353,9,0.05409819,FALSE
kumharon,0.085690101,8,0.05409819,FALSE
white,0.08569822,5,0.05409819,FALSE
subhashree,0.08570463,10,0.05409819,FALSE
noothencheri,0.085705934,12,0.05409819,FALSE
ratnavilas,0.085706235,10,0.05409819,FALSE
hround,0.08570683,6,0.05409819,FALSE
valacheery,0.085713344,10,0.05409819,FALSE
hardeep,0.085722437,7,0.05409819,FALSE
vibrant,0.08572548,7,0.05409819,FALSE
adaikalam,0.085726021,9,0.05409819,FALSE
comfident,0.085733256,9,0.05409819,FALSE
startup,0.085733281,7,0.05409819,FALSE
panchratna,0.085738177,10,0.05409819,FALSE
fighter,0.085741325,7,0.05409819,FALSE
visjwanathar,0.085742475,12,0.05409819,FALSE
sandiah,0.08574304,7,0.05409819,FALSE
selliamman,0.085745195,10,0.05409819,FALSE
premsagar,0.085747486,9,0.05409819,FALSE
pujari,0.085752622,6,0.05409819,FALSE
srinivaspuram,0.085755554,13,0.05409819,FALSE
lalagudasecunderabad,0.085755806,20,0.05409819,FALSE
prabhav,0.085756136,7,0.05409819,FALSE
amadhab,0.085756664,7,0.05409819,FALSE
cocktail,0.085761508,8,0.05409819,FALSE
gopuram,0.085765248,7,0.05409819,FALSE
genious,0.085766765,7,0.05409819,FALSE
viveknagar,0.085781277,10,0.05409819,FALSE
sands,0.08578407,5,0.05409819,FALSE
verandahs,0.085789858,9,0.05409819,FALSE
gothivali,0.085796047,9,0.05409819,FALSE
jaybheri,0.085796465,8,0.05409819,FALSE
floorroom,0.085811741,9,0.05409819,FALSE
shabbar,0.085815102,7,0.05409819,FALSE
reliance,0.085816434,8,0.05409819,FALSE
nutan,0.085820779,5,0.05409819,FALSE
bindushree,0.085821966,10,0.05409819,FALSE
tanwar,0.085823932,6,0.05409819,FALSE
layoutkadubeesanahallipanathur,0.085829546,30,0.05409819,FALSE
noorajaha,0.085832618,9,0.05409819,FALSE
tyagi,0.085833744,5,0.05409819,FALSE
trilok,0.085835788,6,0.05409819,FALSE
vichumbe,0.085841403,8,0.05409819,FALSE
jaypore,0.085853401,7,0.05409819,FALSE
garrison,0.085858261,8,0.05409819,FALSE
tokershi,0.085863204,8,0.05409819,FALSE
johari,0.085863706,6,0.05409819,FALSE
elaichi,0.085878159,7,0.05409819,FALSE
abharna,0.085883537,7,0.05409819,FALSE
vikyath,0.085885402,7,0.05409819,FALSE
ramurthy,0.085888153,8,0.05409819,FALSE
celler,0.085895877,6,0.05409819,FALSE
anaghaa,0.085896673,7,0.05409819,FALSE
srirampurajakkurkarnataka,0.085896696,25,0.05409819,FALSE
blocknear,0.085898404,9,0.05409819,FALSE
greensvaishali,0.085898593,14,0.05409819,FALSE
nikesh,0.08590074,6,0.05409819,FALSE
meghmala,0.085902131,8,0.05409819,FALSE
alwares,0.085902238,7,0.05409819,FALSE
ramodiya,0.085919567,8,0.05409819,FALSE
bikash,0.085923523,6,0.05409819,FALSE
narkel,0.085924378,6,0.05409819,FALSE
aakarsha,0.085933238,8,0.05409819,FALSE
gopalakrishna,0.0859377,13,0.05409819,FALSE
assisi,0.085938488,6,0.05409819,FALSE
fontaine,0.08593947,8,0.05409819,FALSE
lakevista,0.085939701,9,0.05409819,FALSE
natunpara,0.085940293,9,0.05409819,FALSE
landmarks,0.085947153,9,0.05409819,FALSE
blocklotus,0.085952214,10,0.05409819,FALSE
jankidevi,0.085953432,9,0.05409819,FALSE
dalkhaniya,0.085954815,10,0.05409819,FALSE
calista,0.085956144,7,0.05409819,FALSE
sanjeevapuram,0.085959302,13,0.05409819,FALSE
suryakiran,0.085963753,10,0.05409819,FALSE
kovalam,0.085964576,7,0.05409819,FALSE
arasankhazhani,0.085968081,14,0.05409819,FALSE
wines,0.08596809,5,0.05409819,FALSE
hamsika,0.085980237,7,0.05409819,FALSE
citnagar,0.085981184,8,0.05409819,FALSE
terracestower,0.085984275,13,0.05409819,FALSE
monika,0.085984653,6,0.05409819,FALSE
kuppam,0.085990166,6,0.05409819,FALSE
houseground,0.085994685,11,0.05409819,FALSE
towerprajay,0.086000009,11,0.05409819,FALSE
bolininee,0.08600349,9,0.05409819,FALSE
shivlaya,0.086004368,8,0.05409819,FALSE
asiya,0.086008801,5,0.05409819,FALSE
shreeniwas,0.086009141,10,0.05409819,FALSE
chhedanagar,0.086009408,11,0.05409819,FALSE
devat,0.086009659,5,0.05409819,FALSE
medicover,0.086015858,9,0.05409819,FALSE
sectorghansoli,0.086017671,14,0.05409819,FALSE
maribel,0.086017993,7,0.05409819,FALSE
baliraj,0.086023287,7,0.05409819,FALSE
aiyappa,0.086024895,7,0.05409819,FALSE
kalayn,0.086026818,6,0.05409819,FALSE
aratt,0.086027471,5,0.05409819,FALSE
ayyappa,0.086031086,7,0.05409819,FALSE
radio,0.08603764,5,0.05409819,FALSE
dinshaw,0.086038964,7,0.05409819,FALSE
sirdi,0.086038968,5,0.05409819,FALSE
anandbagh,0.086040552,9,0.05409819,FALSE
pushpanjali,0.086041896,11,0.05409819,FALSE
uttar,0.086049038,5,0.05409819,FALSE
jawaharabad,0.086051238,11,0.05409819,FALSE
jackson,0.086052738,7,0.05409819,FALSE
nagarchrompet,0.086055298,13,0.05409819,FALSE
geraj,0.08605537,5,0.05409819,FALSE
starlite,0.086058232,8,0.05409819,FALSE
vijayalaxmi,0.086064854,11,0.05409819,FALSE
arunodaya,0.086066612,9,0.05409819,FALSE
shriyans,0.086067835,8,0.05409819,FALSE
layoutvijayanagarawhitefieldbangalore,0.086069466,37,0.05409819,FALSE
kalavajothi,0.086073026,11,0.05409819,FALSE
tarbund,0.086075135,7,0.05409819,FALSE
images,0.086078362,6,0.05409819,FALSE
nikam,0.086081623,5,0.05409819,FALSE
puneet,0.086083501,6,0.05409819,FALSE
glendale,0.086084546,8,0.05409819,FALSE
anusmera,0.086086816,8,0.05409819,FALSE
banersus,0.086087078,8,0.05409819,FALSE
yashshree,0.086092871,9,0.05409819,FALSE
hongsandra,0.086093475,10,0.05409819,FALSE
krupasindhu,0.086095938,11,0.05409819,FALSE
ourtem,0.086097363,6,0.05409819,FALSE
yajman,0.086097563,6,0.05409819,FALSE
bhaia,0.086099476,5,0.05409819,FALSE
beema,0.086101632,5,0.05409819,FALSE
kalajyothi,0.086108547,10,0.05409819,FALSE
tirumalagiri,0.0861119,12,0.05409819,FALSE
consulategeneral,0.086113243,16,0.05409819,FALSE
aparmentundefined,0.086113409,17,0.05409819,FALSE
floravlia,0.086118209,9,0.05409819,FALSE
centraltilak,0.086121007,12,0.05409819,FALSE
sectir,0.086122418,6,0.05409819,FALSE
minerva,0.086127935,7,0.05409819,FALSE
shivadeep,0.08613425,9,0.05409819,FALSE
roadkandanchavadi,0.086150149,17,0.05409819,FALSE
colonybalaji,0.086150733,12,0.05409819,FALSE
elahi,0.086151675,5,0.05409819,FALSE
cantopher,0.086156195,9,0.05409819,FALSE
dilkhusha,0.086159522,9,0.05409819,FALSE
chnadra,0.086163705,7,0.05409819,FALSE
ghodubunder,0.08616781,11,0.05409819,FALSE
nearkanti,0.086171564,9,0.05409819,FALSE
hoodi,0.086174116,5,0.05409819,FALSE
blazia,0.086174211,6,0.05409819,FALSE
coliv,0.086178378,5,0.05409819,FALSE
creatives,0.086179037,9,0.05409819,FALSE
bapujilayout,0.086182026,12,0.05409819,FALSE
doddakanahalli,0.086182853,14,0.05409819,FALSE
prathiba,0.086194539,8,0.05409819,FALSE
rajpalya,0.086195872,8,0.05409819,FALSE
rabindra,0.086204766,8,0.05409819,FALSE
shivaahan,0.086205432,9,0.05409819,FALSE
rajeshri,0.086213386,8,0.05409819,FALSE
giriyappa,0.086219287,9,0.05409819,FALSE
kanmani,0.086226982,7,0.05409819,FALSE
farman,0.086238469,6,0.05409819,FALSE
palikawas,0.086239299,9,0.05409819,FALSE
millitary,0.086241454,9,0.05409819,FALSE
moulali,0.086242305,7,0.05409819,FALSE
sriniva,0.086243414,7,0.05409819,FALSE
atika,0.086249315,5,0.05409819,FALSE
primati,0.08625345,7,0.05409819,FALSE
medicos,0.086254022,7,0.05409819,FALSE
zonah,0.086254275,5,0.05409819,FALSE
dorian,0.086257631,6,0.05409819,FALSE
bommanahalli,0.086272516,12,0.05409819,FALSE
vastushilp,0.086283095,10,0.05409819,FALSE
sometime,0.086284106,8,0.05409819,FALSE
ecosuites,0.086285132,9,0.05409819,FALSE
sivaji,0.086285644,6,0.05409819,FALSE
sathyam,0.086286209,7,0.05409819,FALSE
priceton,0.086286603,8,0.05409819,FALSE
ethiraj,0.086290702,7,0.05409819,FALSE
modira,0.086294877,6,0.05409819,FALSE
english,0.086300884,7,0.05409819,FALSE
chowringhee,0.086315055,11,0.05409819,FALSE
colourmoon,0.086319721,10,0.05409819,FALSE
quantum,0.086322824,7,0.05409819,FALSE
namra,0.086324829,5,0.05409819,FALSE
jaiswal,0.086327756,7,0.05409819,FALSE
kriticon,0.086336913,8,0.05409819,FALSE
elementto,0.086341765,9,0.05409819,FALSE
biharipur,0.086352227,9,0.05409819,FALSE
ravikrupa,0.086352835,9,0.05409819,FALSE
harlur,0.086357658,6,0.05409819,FALSE
vibhawari,0.086357683,9,0.05409819,FALSE
bidharhalli,0.086358354,11,0.05409819,FALSE
dumble,0.086359867,6,0.05409819,FALSE
palotti,0.086369294,7,0.05409819,FALSE
krishnaseema,0.086371687,12,0.05409819,FALSE
kaamadenu,0.086374506,9,0.05409819,FALSE
monticello,0.086376636,10,0.05409819,FALSE
powergrid,0.086380549,9,0.05409819,FALSE
kumaraswamy,0.086381363,11,0.05409819,FALSE
backstage,0.08638192,9,0.05409819,FALSE
sangareddy,0.086385113,10,0.05409819,FALSE
dwarkamais,0.086385488,10,0.05409819,FALSE
nagardilsuk,0.08638696,11,0.05409819,FALSE
kavyas,0.086387144,6,0.05409819,FALSE
residencessurvey,0.086393822,16,0.05409819,FALSE
manorpada,0.08639463,9,0.05409819,FALSE
scholars,0.086397985,8,0.05409819,FALSE
lakshminarasimha,0.086398121,16,0.05409819,FALSE
treasure,0.086400101,8,0.05409819,FALSE
gayetri,0.086400746,7,0.05409819,FALSE
nandajyothi,0.086404169,11,0.05409819,FALSE
shaheda,0.08640574,7,0.05409819,FALSE
floorfriend,0.086410166,11,0.05409819,FALSE
lakesidenew,0.086412323,11,0.05409819,FALSE
manjushri,0.086413611,9,0.05409819,FALSE
splendidio,0.086413862,10,0.05409819,FALSE
saivenkat,0.086415152,9,0.05409819,FALSE
sarvabhouma,0.086435052,11,0.05409819,FALSE
ramchandr,0.086437864,9,0.05409819,FALSE
sapatagiri,0.086439597,10,0.05409819,FALSE
vaikundam,0.0864401,9,0.05409819,FALSE
alankrita,0.086440673,9,0.05409819,FALSE
devamma,0.086442869,7,0.05409819,FALSE
padmasiri,0.086446483,9,0.05409819,FALSE
kamdhar,0.086450376,7,0.05409819,FALSE
hosaini,0.086456716,7,0.05409819,FALSE
globalart,0.086462676,9,0.05409819,FALSE
margh,0.086465733,5,0.05409819,FALSE
pushpavatika,0.086477426,12,0.05409819,FALSE
hakone,0.086485611,6,0.05409819,FALSE
sekan,0.086486281,5,0.05409819,FALSE
prakrit,0.086489633,7,0.05409819,FALSE
grahalakshmi,0.086495058,12,0.05409819,FALSE
bwestend,0.086495923,8,0.05409819,FALSE
moonish,0.08650124,7,0.05409819,FALSE
artistica,0.086505711,9,0.05409819,FALSE
wallington,0.086510488,10,0.05409819,FALSE
ghousia,0.086512356,7,0.05409819,FALSE
suryakund,0.086522911,9,0.05409819,FALSE
mahalakshmi,0.086527222,11,0.05409819,FALSE
millionaire,0.086531867,11,0.05409819,FALSE
streetsakthivel,0.086532971,15,0.05409819,FALSE
diamond,0.086533086,7,0.05409819,FALSE
